,contract_id,starts_on,company_id,first_disb_date,grace_period_days,max_disposition_percentage,projection_uuid,projected_financing_days,principal_amount,take_rate,min_daily_payment,max_daily_payment,disbursement_fee,blended_contract_id,projection_method,payment_model,product_type,platforms,sat_conn
161,200e28ac-d28e-4571-a21d-a14852022363,2022-02-18,b2934252-f543-43da-bd78-4ad6c39848db,2022-02-25,30,0.25,ce31b493-17ba-48bf-9ac4-d6bdb38ab298,270,1000000.0,0.0,4600.0,4600.0,0.095,,,fixed-payments,working-capital,1,1
162,e2c6571c-885a-4570-8602-ad4fb7c97549,2022-05-09,1dfce99f-e5ac-4efe-9050-9fc41b8e5632,2022-05-20,30,0.3,2c011518-bb7a-4f29-96b9-ca1941c1547f,270,900000.0,0.0,4200.0,4200.0,0.108,,pandemic,fixed-payments,working-capital,2,1
163,65863298-7736-4c85-99bf-cef40f0fe36b,2022-05-19,4c94ffed-ce49-49d0-9e6a-c98435eb4b1c,2022-05-25,30,0.3334,dd0f18e6-1b8d-4e1a-bef5-d759b04f50fa,270,7500000.0,0.0,50000.0,50000.0,0.085,91c6f974-d659-4df2-901b-6355e1648579,rp,fixed-payments,working-capital,2,1
164,b166a50a-32cc-4e08-ba1a-2f9d6f224a8b,2022-05-27,7ce8e46d-a227-4879-ad1e-1abbee169b61,2022-06-06,30,0.4,f01af709-0906-4546-beb1-f28e8e7d5689,270,270000.0,0.0,1330.0,1330.0,0.144,,rp,fixed-payments,working-capital,1,1
165,5cac5e56-6a7c-4b1f-b9a0-d298fd34a9c1,2022-06-06,3b3b473f-f098-47e5-ad63-96d2fa3d5caa,2022-06-14,30,0.5,e56c2acd-5c52-4ac8-adfa-8f6cf624c932,240,550000.0,0.25,2500.0,3700.0,0.126,bfeeb376-d513-416b-88c3-547944396c03,rp,revenue-based-capped,working-capital,1,1
166,d77910ae-ab7f-4b86-b215-e130199208ea,2022-05-20,9a03a1e2-32f1-49dc-b46e-201129cdf293,2022-06-20,30,0.4,a8be26fc-83d1-4118-ac98-d037d51581ab,240,1020000.0,0.0,5350.0,5350.0,0.098,,rp,fixed-payments,working-capital,3,1
167,bb3bd143-76cb-4c3a-a522-7664f6e53bb7,2022-04-26,815550b1-3009-48b4-88d6-4978aa32f662,,30,0.35,40a64427-8f21-458c-97dd-85f9d3c3519d,300,200000.0,0.1,780.0,1000.0,0.167,,pandemic,revenue-based-capped,working-capital,2,1
168,605ca13b-4bf0-477b-a3ed-cffc1d8a3426,2022-05-24,b1239e20-4874-413b-a260-74c6f27c04e4,2022-05-27,30,0.5,7d6737ff-b734-4d3e-bc52-89292afc07f2,210,1500000.0,0.0,11500.0,11500.0,0.1125,915162d4-6026-4095-aa4a-18183d7587d2,rp,fixed-payments,working-capital,2,1
169,2118d9e9-9dbc-4673-a840-04d9a1aaa30e,2022-05-05,456f807a-8a8d-46e2-9673-d6e062b0a56f,2022-05-13,45,0.5,8b8797da-596e-4565-a865-9c7e375fe701,210,25000000.0,0.0,166156.0,166156.0,0.0833,,rp,fixed-payments,working-capital,2,1
170,b8de5061-3953-4e1c-8113-102cc9182b35,2022-03-07,0245ca7d-10f2-496d-834b-b766d171d055,2022-03-14,30,0.6,e80846f1-f860-4ab1-bb66-5f11ed0b5819,180,6000000.0,0.0,31500.0,31500.0,0.0875,,,fixed-payments,working-capital,4,1
171,399f2d90-db91-4904-bbab-a61dd3b9bb02,2022-02-18,d5024ab7-4b4b-4e0d-b857-4bd89c05cec5,2022-02-24,30,0.34,d5131ec9-d904-4e76-b5c3-9866b4710caa,150,2000000.0,0.0,10540.19,10540.19,0.092,,,fixed-payments,working-capital,5,0
172,7a4301c8-8166-4ff0-8f23-3de59d2ab1cc,2022-02-10,17103e9e-48d2-42ec-907a-e2b4bcc73e07,2022-02-24,30,0.3333,f2fd194f-4369-4a61-955f-bd304c700228,210,400000.0,0.18,2000.0,2500.0,0.15,215f7f74-8a61-4b62-a437-40d3026ab129,,revenue-based-capped,working-capital,1,0
173,d9eabab8-98b5-498d-8f05-ca08da01bd51,2022-02-04,c6530cf1-6942-4341-aa7a-36dfa3514de8,2022-02-04,30,1.0,aeceed09-389e-409b-bf19-918f1b3c1b92,90,11000000.0,0.0,127233.33,127233.33,0.041,,,fixed-payments,working-capital,2,1
174,12ec0c7d-be6a-4536-aafe-7644c4ffde87,2021-01-21,701d6d5d-984d-4e54-917a-ec1102a76a8a,2021-02-05,30,0.25,0b113fb6-10fd-4849-82ae-68284f94125e,240,822902.0,0.323,2890.0,3394.0,0.12,,,revenue-based-capped,working-capital,1,0
175,6f2c4cea-ba6c-42af-b204-1d9575ab64a2,2022-05-10,f0bf42e6-2638-4c7d-991e-8e247d4001bd,2022-05-17,30,0.3,2c683cb2-ac98-416b-8cd8-7f1efce69220,270,2200000.0,0.0,10200.0,10200.0,0.1,,pandemic,fixed-payments,working-capital,1,0
176,75b4ed8b-027b-4612-8657-3f480e322f81,2022-05-19,f4a0e507-4b68-46d6-bbe8-22ad875f96de,2022-06-03,30,0.3,5019466b-5974-4d01-806b-35ed7d4b7721,270,1200000.0,0.0,5590.0,5590.0,0.11,,rp,fixed-payments,working-capital,3,1
177,9a3e4995-b3cc-41bc-8a53-7a1abdb5d8fd,2022-05-31,12a446e7-96b7-40b2-bdee-247c50722b33,2022-06-29,60,0.35,6a98a042-bf34-4157-8a32-886af48c363f,300,20000000.0,0.0,107399.48,107399.48,0.102,,rp,fixed-payments,working-capital,0,1
178,782d1322-6ede-4162-a0d2-a8729b5083a7,2022-04-26,b9ee9c85-11bf-44a4-9d9c-f1d651080c46,2022-05-03,30,0.3,02ac8fef-dd79-48df-9ef0-2ebcda1aa14d,270,900000.0,0.15,3750.0,4800.0,0.111,,cs,revenue-based-capped,working-capital,1,1
179,5ab45813-f560-45e2-99b3-327e8bdf41f5,2022-05-19,f5f8ea69-a24a-405d-95e0-906098fc65f8,,30,0.33,7dd8e6bf-8760-4eb3-af79-203d76257a5d,360,1800000.0,0.0,8500.0,8500.0,0.12,5da849fd-8e4c-4075-8c3b-8fddf35288f3,rp,fixed-payments,working-capital,0,1
180,5d34e48a-e7ad-4910-b6d3-c373f1f4c565,2022-05-19,b45c2224-29da-4854-ae92-24f48e04798a,2022-06-06,30,0.3,8b3a0de7-e4e0-4d43-845d-846dfe708190,270,1100000.0,0.0,5150.0,5150.0,0.113,,rp,fixed-payments,working-capital,3,1
181,bddfa5fd-d620-4f91-ae64-902b355dad91,2022-06-02,c3f2227b-7bcc-491d-9cc4-02de558f18df,2022-07-06,30,0.3,39bf8b19-0cbb-4540-82ed-d46582ae1f9a,270,300000.0,0.125,1300.0,1550.0,0.13,,rp,revenue-based-capped,working-capital,2,1
182,2ff83824-3eb1-40fc-baa6-940d3e9a0ce0,2022-04-28,7b117b00-5c61-4a5c-92a8-73edaa99797b,2022-05-09,45,0.28,648ed20c-06b5-43c9-b4ea-34bd3215aad1,277,4000000.0,0.0,18950.0,18950.0,0.0885,,sp,fixed-payments,working-capital,3,1
183,a5ff08e8-3a60-4cd7-9012-8825c55c7814,,c104a711-f785-474e-86f2-841dc2a38c12,,30,0.3,721fdf1a-d393-4c9b-b385-71fad2b5d90e,270,550000.0,0.116,2500.0,3000.0,0.1,,rp,revenue-based-capped,working-capital,2,1
184,c588271b-c4d6-4705-8f53-4345ca9343ae,2022-05-31,c68c0123-360c-4357-8364-8850bc08107e,2022-06-06,30,0.4,6061da3b-5e68-45a2-a62e-25e79bfc48f7,270,625000.0,0.0,2970.0,2970.0,0.123,,rp,fixed-payments,working-capital,1,1
185,99c3f940-6696-4f24-a3d0-4fddd2ef65ee,2022-06-03,d5b21d32-a5bc-4134-860b-c336574a4c07,2022-06-13,30,0.3,61c7a236-d513-4249-95b8-551880d3a211,270,400000.0,0.17,1600.0,2100.0,0.126,,pandemic,revenue-based-capped,working-capital,4,1
186,232cec84-fc9c-4a1b-9dc4-3d556e97862b,2022-05-19,6ff74305-cf00-427c-849a-b67db8c5697e,2022-05-24,30,0.34,dd664a2e-ff69-4b57-860d-c01f3ea01b05,270,1000000.0,0.23,4050.0,5500.0,0.108,,rp,revenue-based-capped,working-capital,4,1
187,59b4b0d2-5dbc-45e3-bf8a-2dab9cb2636a,2022-02-25,b5ba51c5-c829-492f-a7ee-51864f8fcd64,2022-03-04,30,0.3334,07babb4a-009f-43ff-a19d-5d10ff9dfc19,150,3000000.0,0.09,13000.0,15500.0,0.1,,,revenue-based-capped,working-capital,2,1
188,9f6f3ef7-2083-4293-82c6-0535f3e4c4a4,2022-06-15,74140378-abc4-4977-bdee-a5ff54118471,2022-06-29,30,0.3,4c831a9e-6036-42d0-a6a1-9a6540ae2ac7,300,200000.0,0.076,775.0,1100.0,0.16,,rp,revenue-based-capped,working-capital,2,1
189,76d0a3bb-00a1-443b-acfa-88a3317731ec,2022-01-06,f6926792-ef0f-4cd9-a5ea-566383a4bced,2022-02-02,30,0.33,e0454d99-ff07-4917-bc19-19e69e664c64,150,850000.0,0.35,4000.0,5500.0,0.1,,,revenue-based-capped,working-capital,2,1
190,3c7033e3-5b7e-4e34-8e94-5b01b9b87fcd,2022-01-11,b4e0f9de-e5fe-4be6-8c26-00e3bc520c36,2022-02-01,30,0.25,eeb6a6ec-cf3d-45c4-be4c-e29b749689f1,180,840000.0,0.1,3500.0,4400.0,0.106,,,revenue-based-capped,working-capital,4,1
191,ea6eb172-0a88-4abb-bf37-477ddc1afeb5,2022-06-17,0c60cc83-42ac-4229-9cdd-3a2887400d32,2022-06-27,60,0.4,a320b93b-0d2a-44e2-ac82-ffb0e23232b1,270,20000000.0,0.0,107200.0,107200.0,0.1075,,rp,fixed-payments,working-capital,4,1
192,5e839a1e-76bf-4e8a-b4c2-091af13117b1,2022-02-02,fc217efb-1a75-421a-8d11-d58dcb424558,2022-02-14,30,0.34,31146ea3-23f8-4bdb-a19d-5edd206fd1cd,300,1200000.0,0.325,4650.0,5650.0,0.118,,,revenue-based-capped,working-capital,1,1
193,d22ae53e-af09-404e-a6e1-6922404eb250,2022-06-17,d5024ab7-4b4b-4e0d-b857-4bd89c05cec5,2022-06-21,60,0.5,d5b6ecd8-1c30-40f8-a371-47cd7fea9b59,360,4000000.0,0.0,33090.0,33090.0,0.09,399f2d90-db91-4904-bbab-a61dd3b9bb02,rp,fixed-payments,working-capital,5,0
194,0b9e16f6-0a0a-48a3-b9fe-8a25c9e656a3,2022-02-10,424db1e7-26fe-4dda-bfcc-7ab59fe95040,2022-02-15,30,0.3333,d60a0e11-52c0-474c-a305-7b1ab76423bf,270,800000.0,0.2,4830.0,6500.0,0.13,aa7ba6b9-240c-419a-9c92-6f254049e657,,revenue-based-capped,working-capital,3,1
195,74356473-7a78-457d-980d-bdf6f1fed462,2022-03-04,7a4a117e-9259-477a-90a6-089ee90bb6fe,2022-03-15,30,0.33333,74308789-7ffd-4c3e-81e6-e573a11db073,240,9000000.0,0.0,34000.0,34000.0,0.123,,,fixed-payments,working-capital,2,0
196,b48fd2bf-83d7-4c24-849e-eaf097d00ab6,2022-06-24,4bee6f2e-7cba-42a5-a534-1b178ba89565,2022-07-04,30,0.4,870f0b47-4972-488e-b837-3bf934433f57,270,1250000.0,0.0,5900.0,5900.0,0.12,,rp,fixed-payments,working-capital,1,1
197,3f1895aa-0812-406b-a7d5-af3f0e820d76,2022-02-25,e7928df0-2c4b-4a89-833b-8d0957495430,2022-03-03,30,0.3334,7256bb43-5d06-4ed0-b961-c10b04e7487f,210,450000.0,0.175,1700.0,2300.0,0.132,,,revenue-based-capped,working-capital,1,1
198,10a83517-5107-489a-a2d2-111dbff74e30,2022-06-20,61f4a820-2f2b-46e3-9451-aa23ba071ff4,2022-07-06,30,0.34,ce6fb691-cfc8-4c74-80ca-494afcba0d02,270,1800000.0,0.203,6900.0,10000.0,0.104,,rp,revenue-based-capped,working-capital,1,1
199,7efdb1f6-95cd-4d2b-b62f-06b8f2edd136,2022-03-07,30e8ae36-9059-437b-b2d8-37eb9f19224c,2022-03-24,30,0.6,8304a980-4210-4b29-9674-4e680b40a942,180,4500000.0,0.0,20838.0,20838.0,0.096,,,fixed-payments,working-capital,1,1
200,107c2ee7-ef89-458f-a89e-e72b91f1ba84,2022-05-20,f5f8ea69-a24a-405d-95e0-906098fc65f8,2022-06-13,30,0.5,7dd8e6bf-8760-4eb3-af79-203d76257a5d,150,500000.0,0.0,6100.0,6100.0,0.09,6d70eb2a-a1f5-4ad3-9ef3-39ef779a5287,rp,fixed-payments,working-capital,0,1
201,91f3961e-9362-4157-9b52-089e2ff894fb,2022-06-21,aa50d301-3676-495e-991c-ebbb0e1f73f6,2022-07-01,30,0.3,eadfd2a1-e377-4acc-bc5e-f2094379d21d,270,3200000.0,0.25,13100.0,16600.0,0.096,,rp,revenue-based-capped,working-capital,2,1
202,f4b35835-333a-4fa1-b453-a2b1f356bc08,2022-06-17,164e2936-defd-49a4-9809-db09a83117a7,2022-06-28,30,0.4,62b227bc-fdc9-429f-98a2-b0a256322cb8,270,1800000.0,0.235,7500.0,8700.0,0.111,,rp,revenue-based-capped,working-capital,2,1
203,1d58a832-99c1-400f-9411-5b7aed826ba5,2022-03-04,370dc4de-0ea4-4ae7-9c6b-94f03508c47f,2022-03-17,30,0.5,37935c95-9bad-49e6-b05a-317907d4ca5e,210,4500000.0,0.0,21140.0,21140.0,0.11,,,fixed-payments,working-capital,2,1
204,014dd29f-5b6b-48bb-9531-92b8f8651b9e,2022-02-22,5f21b17f-84a0-4ce6-9357-8ee5abae6be6,2022-03-02,30,0.35,4b04eac4-b5fd-4a73-8a90-86442cd16ae1,120,400000.0,0.0,2450.0,2450.0,0.095,,,fixed-payments,working-capital,3,1
205,ccfd48e1-71d2-406a-a075-af797d265727,2022-03-21,499e57d8-bc58-4a81-bba2-8655772e6865,2022-03-29,30,0.34,390d2c1a-6344-4913-b8f8-045ecf9c1d4b,270,420000.0,0.0,1965.0,1965.0,0.122,,,fixed-payments,working-capital,1,1
206,9b7e0184-9e4f-4927-98be-bd11eacaae29,2022-03-08,1a15460a-93f6-4954-8a8c-ab9c1fe16999,2022-03-23,30,0.3,b98f14e8-723e-4159-a71b-cee0debe4886,180,400000.0,0.22,1400.0,2000.0,0.135,,,revenue-based-capped,working-capital,1,1
207,6bfb4c85-e081-4905-be1f-2480489162c8,2022-06-21,e89951d1-47fd-4d25-b602-d9f082b00a9d,2022-07-01,30,0.4,00979802-b4d4-441c-a86b-c07d83ec4069,270,1500000.0,0.0,7100.0,7100.0,0.119,,rp,fixed-payments,working-capital,1,1
208,d8428a55-0efc-45f8-8e69-1dcab0e4e780,2022-06-20,d8b21a23-d5d6-429f-b5a7-b51f13f583bd,2022-07-05,30,0.35,c48f056e-f180-42ac-9a78-b53603b0f08a,420,800000.0,0.0,5200.0,5200.0,0.122,05625e50-5f1d-4fc4-a2a7-873456ae9bd9,rp,fixed-payments,working-capital,2,1
209,44c0ab77-03af-4c2e-ba55-21e9dde26e68,2022-06-22,6db13b8f-b7ff-4437-93a1-bda15b8cbb7e,2022-06-29,30,0.3,6b8745e8-7195-4ee3-b652-bac6023c99a9,270,750000.0,0.242,2850.0,3700.0,0.107,,rp,revenue-based-capped,working-capital,1,1
210,a998044b-cfc4-48e2-95ca-2b753b85a5e0,2022-03-03,44842e20-d9c7-4899-9176-b0cf5fd5eb1e,2022-03-09,30,0.4,837aded3-12e7-40f7-a3f3-5a58b392c0bb,150,750000.0,0.175,3550.0,4400.0,0.099,,,revenue-based-capped,working-capital,1,1
211,e392213a-5db0-4697-a79c-8c70f9453e09,2022-03-15,64990ee5-e8a1-41a9-86d9-007f9afbb908,2022-03-30,30,0.4,c0884a99-4257-45bb-803b-09d963b1c0db,240,800000.0,0.19,3450.0,5000.0,0.098,,,revenue-based-capped,working-capital,0,0
212,8989d84f-ae30-4f89-bd91-02c2c121911e,2022-06-16,e8b94d3b-9e55-4b40-9dcc-d26883a6d235,2022-06-21,30,0.65,e6e8fdd6-02f6-4438-8a73-18729e32e00f,420,500000.0,0.0,4620.0,4620.0,0.16,69ffdc3f-9076-4822-bad8-4d3ad64273e0,rp,fixed-payments,working-capital,1,1
213,d8535006-179f-4b32-952f-fad07b7dbe1d,2022-06-23,c2db0028-e261-4bb7-9a11-8762be135709,2022-06-30,30,0.3,4d2aee47-1254-46a0-8adf-1c7405bfc120,300,1300000.0,0.16,5080.0,7000.0,0.104,,rp,revenue-based-capped,working-capital,3,1
214,f41bfac6-4876-4c76-aa64-cf7b15236164,2022-06-29,350c8735-98cc-437a-9f6c-78e5cc2aa93b,,30,0.3,80b21146-2e0b-4f3e-81ab-54627883c846,270,400000.0,0.0,1900.0,1900.0,0.126,,rp,fixed-payments,working-capital,1,0
215,00bf6853-9b3e-4ee6-8274-50e48017e8a6,2022-03-07,31755056-f575-470a-bb82-dbaf94bf48e8,2022-03-10,60,0.5,028edd91-b6eb-46f1-9a20-b32466df53f7,120,22000000.0,0.0,199000.0,199000.0,0.0715,,,fixed-payments,working-capital,1,1
216,31a935e6-4543-4dde-9949-bbb80e263daf,2022-05-12,08e40343-54aa-49d1-9317-4dbcd16ee70f,2022-05-16,60,0.5,95a3831f-8cb0-4102-a9f6-20a8fe65be22,210,7950000.0,0.0,60600.0,60600.0,0.082,,rp,fixed-payments,working-capital,1,1
217,b943f294-7440-4863-9dff-1d860576d104,2022-06-23,6db13b8f-b7ff-4437-93a1-bda15b8cbb7e,,30,0.3,6b8745e8-7195-4ee3-b652-bac6023c99a9,270,750000.0,0.242,2850.0,3700.0,0.107,,rp,revenue-based-capped,working-capital,1,1
218,ad596894-a209-4bc0-aafc-186761278f32,2022-06-22,c3032229-eb0e-40af-b2ad-9f08bfa9b413,2022-07-07,30,0.3,8d80a583-4341-49a3-9a45-4caa86d36724,270,650000.0,0.22,2700.0,3400.0,0.108,,rp,revenue-based-capped,working-capital,3,1
219,96425db0-65d6-4f4e-b25b-faff36273a66,2022-03-09,f9e9d7f9-f66d-41ce-a1d5-2ad7c9577279,2022-03-22,30,0.35,c60ff47f-764f-45e5-a31b-eddc527cbbc2,180,5000000.0,0.065,22000.0,25000.0,0.1,,,revenue-based-capped,working-capital,1,1
220,d56c5294-4ce7-4326-94a2-0488fa06a091,2022-03-18,0620e8a0-1bfb-4204-bc3a-bca0869c4a1e,2022-03-28,30,0.34,c51c3d57-183a-488f-9e2d-9225d65fe2f3,270,1200000.0,0.0,5520.0,5520.0,0.104,,,fixed-payments,working-capital,3,1
221,51b1a78f-a4f2-43e0-9f0d-649039807e21,2022-03-11,a032c4c3-80bf-4611-a2a0-ebba7bc687f2,2022-03-28,30,0.4,2c9e0af5-a094-49b0-8826-206aad3e6e19,210,600000.0,0.15,2300.0,2900.0,0.127,,,revenue-based-capped,working-capital,3,1
222,e174b8c0-9ef8-41f3-9b2c-9e77601b76ee,2022-03-16,1e48d4fc-ca77-4dd1-b927-68ea77611014,2022-03-22,30,0.5,057ed4f6-bed8-4ca0-9bd3-a1fc44d17629,270,1500000.0,0.0,11200.0,11200.0,0.114,1d881bc8-79a4-44ea-a737-0a81682ebca3,,fixed-payments,working-capital,1,1
223,54b56204-76aa-4df1-b7e1-5528b6fe4dff,2022-03-19,3fe628d9-2c61-480a-838e-42698e7a795d,2022-03-29,30,0.3,ec08debb-0ea6-43fd-a1de-38c0a428301b,150,1000000.0,0.24,3900.0,5100.0,0.105,,,revenue-based-capped,working-capital,2,1
224,57d6cfe9-e1fe-4f00-b0d1-cb1cc68c6516,2022-03-31,656583a6-47fa-4164-9369-3e70f91b03ba,2022-04-08,45,0.5,16d9af2e-7073-40c4-ac28-2f9122969d9f,150,12000000.0,0.0,108650.0,108650.0,0.0745,,,fixed-payments,working-capital,1,1
225,3960d1ce-1931-4ff2-be02-53a922a8ba1a,2022-03-25,c6530cf1-6942-4341-aa7a-36dfa3514de8,2022-03-28,30,1.0,678be84e-24b5-4ca0-83cc-d83bfa5bcf06,150,16000000.0,0.0,144133.0,144133.0,0.081,,,fixed-payments,working-capital,2,1
226,a742ca3f-04d9-4f8a-b705-ed7f98638c12,2022-06-28,3afec9ad-2f8b-4252-9a8b-0fb607a4292b,2022-07-14,30,0.4,afd8a076-8060-4c28-b6c6-80a61a81dcb3,270,1500000.0,0.0,7100.0,7100.0,0.119,,rp,fixed-payments,working-capital,1,1
227,d3fa4c1f-7022-41ff-a9d7-0c90486341f0,,fc054669-1734-4e44-a47c-e344302f8e17,,45,0.5,cd64d266-8f4d-446f-b419-5fc3a1a8a96d,420,5000000.0,0.0,39500.0,39500.0,0.119,85ede5a6-7cf2-43f7-b0ac-289e2c47e5b9,rp,fixed-payments,working-capital,1,1
228,5e6088ef-7495-4c95-9007-43f21a8fd83a,2022-06-29,a9433c93-d246-42c5-8f9f-5a946dc77a3e,2022-07-08,30,0.4,c9d72e57-6007-4488-a806-30285b818091,270,900000.0,0.0,4290.0,4290.0,0.125,,rp,fixed-payments,working-capital,2,1
229,f07b23bd-de68-448f-837b-3c0c8ed229e3,2022-05-04,322e395d-ac9e-46c3-9906-a88517293453,2022-05-09,45,0.34,a52ba1fe-a8eb-4165-a22e-df306f1e1323,270,2910000.0,0.0,14460.0,14460.0,0.102,,sp,fixed-payments,working-capital,1,0
230,169b37b4-07e9-463c-8dfa-c94739eb3708,2022-04-13,9737c777-fd37-4aba-a2ab-81f982b32589,2022-04-18,30,1.0,5e476a7d-81c6-4ff0-8f31-9cb54fdc44de,180,3000000.0,0.35,27100.0,35000.0,0.109,343476c8-3115-4d4f-a8e6-2d7245f3e5e3,rp,revenue-based-capped,working-capital,1,1
231,04c0da85-8291-4a68-80be-c1150c59c385,2022-07-29,23e567c2-874f-45f5-b948-bc344f3ffd6a,,30,0.34,17bd1749-fa5d-4364-a3ab-1d3c6380053a,270,3500000.0,0.0,16290.0,16290.0,0.1008,,rp,fixed-payments,working-capital,0,1
232,fd65cee7-b28d-4bc0-8c93-44cce1af525d,2022-06-30,67022d7b-3c90-40fb-aec8-85a36001bdbd,2022-07-12,30,0.4,be7388b1-1c53-4a12-aafd-16adb5a891e9,360,600000.0,0.21909489227486,4350.0,6600.0,0.12,5682ee80-14b9-4566-9743-ebcd0e8465f7,rp,revenue-based-capped,working-capital,4,1
233,5769810a-ca0a-4bcb-a480-c3e8e29d38b0,,49fc1d2c-4fbd-43ca-acd9-f6f20e0c5027,,30,0.25,2cc9b749-ca63-47ab-a4ad-3fbc1898a839,270,1000000.0,0.1,4200.0,6000.0,0.11,,rp,revenue-based-capped,working-capital,1,0
234,11cad65f-b2fd-4ac7-98a6-2a7c6dcfd358,2022-06-29,5127699f-bb32-4926-aeb5-5a28e22317fc,,30,0.28,8480987c-0fd3-48c0-b0f6-daa1c7cea04f,240,1900000.0,0.0,9980.0,9980.0,0.089,,rp,fixed-payments,working-capital,0,1
235,4c1060ab-f481-4699-a87b-9feb60fe3524,2022-06-29,4739ef41-2326-456b-a540-e34d7cc908a8,2022-07-04,30,0.25,f9cf670a-b458-4ab3-84f2-9fc88b393a14,390,2500000.0,0.3,14500.0,18000.0,0.1,f1ee508f-7920-41ed-8cea-715147588629,rp,revenue-based-capped,working-capital,1,1
236,49aba302-4281-4432-a7fc-1188901c920b,2022-06-30,bfc59046-f957-4e25-a1ed-2d3dff42ea48,2022-07-12,60,0.34,02a0a6f3-11c8-4063-a430-724233f91068,300,5000000.0,0.0,23610.0,23610.0,0.115,,rp,fixed-payments,working-capital,1,1
237,d250a356-8e11-424e-862b-a8c4854e2ab1,,40bccbbe-74e0-4271-af9f-39143b510de3,,30,0.3,78b70966-6f5c-4162-b9fd-e5b74fac8816,270,2500000.0,0.226,9800.0,12500.0,0.1,,rp,revenue-based-capped,working-capital,1,1
238,ac3cecf8-6ed5-4651-9d51-c5e3ac23bcab,2022-07-06,b5ba51c5-c829-492f-a7ee-51864f8fcd64,2022-07-08,30,0.25,0f201000-5ebb-4504-b44c-e20be9843632,390,6000000.0,0.25,32000.0,36000.0,0.1,59b4b0d2-5dbc-45e3-bf8a-2dab9cb2636a,rp,revenue-based-capped,working-capital,2,1
239,f5d1658b-a16a-4ab0-b5ac-5ecc7b1ab32c,2022-07-06,a395b737-00e3-404f-8050-8901c3ccfc16,2022-07-08,30,0.65,d9ce77da-4062-48e6-b9e1-081c4fab64a9,390,700000.0,0.128364476993284,6300.0,7900.0,0.112,06a718fd-062f-4f1c-97bc-41be73d5613c,rp,revenue-based-capped,working-capital,2,1
240,fd8c7055-36dd-4369-b4d5-70531df27e68,2022-07-13,fc217efb-1a75-421a-8d11-d58dcb424558,2022-07-18,30,0.5,215fe105-9561-483a-b937-a3e18986ae90,420,700000.0,0.25,5500.0,6200.0,0.118,5e839a1e-76bf-4e8a-b4c2-091af13117b1,rp,revenue-based-capped,working-capital,1,1
241,2657afaf-0ece-4210-846b-3205ed42f4c4,,07a1ffdc-a740-44b5-b823-18f8aa41f245,,30,0.3,4892c3dc-ea80-44f0-aec0-a9df42869bdc,270,950000.0,0.215,4000.0,4850.0,0.105,,rp,revenue-based-capped,working-capital,1,1
